Area Code,City,Province Code,,Ref,Postal,Province,Region,Local,Lat,Long,,Advisor Emails,,Exclude Names,Exclude before @,Exclude domains
,,,,G,G8E,QC,Eastern Quebec,Alma North,48.6377,-71.6957,,ipc-royaloak.com,,,,
,,,,G,G8H,QC,Eastern Quebec,Roberval,48.5168,-72.2324,,ipc-victoria.ca,,,,
,,,,G,G8J,QC,Eastern Quebec,Saint-Prime,48.5834,-72.3324,,ipcadivsor.com,,,,
,,,,G,G8K,QC,Eastern Quebec,Saint-FÃ©licien,48.6501,-72.4491,,ipcadvisor.com,,,,
,,,,G,G8L,QC,Eastern Quebec,Dolbeau-Mistassini,48.8763,-72.212,,ipcamethyst.com,,,,
,,,,G,G8M,QC,Eastern Quebec,Albanel,48.8832,-72.4487,,ipcc-calgary.com,,,,
,,,,G,G8N,QC,Eastern Quebec,HÃ©bertville,48.3473,-71.6786,,ipcc.ca,,,,
,,,,G,G0A,QC,Eastern Quebec,Capitale-Nationale (Stoneham),47.3507,-71.202,,ipccalgarywest.ca,,,,
,,,,G,G1A,QC,Eastern Quebec,Quebec Provincial Government,46.8588,-71.192,,ipchh.ca,,,,
,,,,G,G1J,QC,Eastern Quebec,Quebec City Lower Riverbank,46.838,-71.2232,,ipcinvest.com,,,,
,,,,G,G1K,QC,Eastern Quebec,Quebec City Mid-Riverbank,46.814,-71.2194,,ipckenora.ca,,,,
,,,,G,G1L,QC,Eastern Quebec,Quebec City Northeast,46.8304,-71.2455,,ipckingston.com,,,,
,,,,G,G1M,QC,Eastern Quebec,Quebec City North Central,46.8183,-71.2706,,ipclangley.com,,,,
,,,,G,G1N,QC,Eastern Quebec,Quebec City South Central,46.8035,-71.2639,,ipcottawa.com,,,,
,,,,G,G1P,QC,Eastern Quebec,Quebec City West,46.8097,-71.3102,,ipcwindsor.com,,,,
,,,,G,G1R,QC,Eastern Quebec,Quebec City East,46.8074,-71.2181,,iperform.on.ca,,,,
,,,,G,G1S,QC,Eastern Quebec,Quebec City South,46.7933,-71.2453,,ironfp.com,,,,
,,,,G,G1T,QC,Eastern Quebec,Quebec City Upper Riverbank,46.7741,-71.2609,,ironshield.ca,,,,
,,,,G,G2C,QC,Eastern Quebec,Quebec City Northwest,46.8287,-71.334,,ironwoodcanada.com,,,,
,,,,G,G2E,QC,Eastern Quebec,L'Ancienne-Lorette Northeast,46.8083,-71.3605,,iscu.com,,,,
,,,,G,G2J,QC,Eastern Quebec,Quebec City Inner North,46.8399,-71.2781,,isinsurance.ca,,,,
,,,,G,G2K,QC,Eastern Quebec,Quebec City Outer North,46.8545,-71.3044,,islandnet.com,,,,
,,,,G,G3B,QC,Eastern Quebec,Lac-Beauport,46.9833,-71.2906,,islandsavings.ca,,,,
,,,,G,G3C,QC,Eastern Quebec,Stoneham-et-Tewkesbury,47.1691,-71.4332,,isp.ca,,,,
,,,,G,G3H,QC,Eastern Quebec,Pont-Rouge,46.7547,-71.6957,,istar.ca,,,,
,,,,G,G3M,QC,Eastern Quebec,Donnacona,46.6804,-71.7239,,itg.com,,,,
,,,,G,G3N,QC,Eastern Quebec,Sainte-Catherine-de-la-Jacques-Cartier,46.8524,-71.6206,,ivey.ca,,,,
,,,,G,G3S,QC,Eastern Quebec,Shannon,46.8803,-71.5146,,iwm.ca,,,,
,,,,G,G3Z,QC,Eastern Quebec,Baie-Saint-Paul,47.4411,-70.4986,,jacfinancial.ca,,,,
,,,,G,G4A,QC,Eastern Quebec,Clermont,47.7184,-70.2276,,jackfinancial.ca,,,,
,,,,G,G5A,QC,Eastern Quebec,La Malbaie,47.6575,-70.1559,,jacquimcfarlane.com,,,,
,,,,G,G0X,QC,Eastern Quebec,Mauricie (Parent),47.9168,-74.6159,,jadafinancialcorp.com,,,,
,,,,G,G9X,QC,Eastern Quebec,La Tuque,47.4334,-72.7824,,janssensfinancial.com,,,,
,,,,J,J5V,QC,Western Quebec,Louiseville,46.2559,-72.9415,,janstonfinancial.com,,,,
,,,,J,J0B,QC,Western Quebec,Estrie-Est (Stanstead),45.1001,-72.0491,,janus.com,,,,
,,,,J,J1S,QC,Western Quebec,Windsor,45.5668,-71.9991,,jarmstrong.ca,,,,
,,,,J,J1T,QC,Western Quebec,Asbestos,45.7668,-71.9324,,jasonelford.com,,,,
,,,,J,J1X,QC,Western Quebec,Magog,45.2668,-72.1491,,jaybrecknell.ca,,,,
,,,,H,H1B,QC,Metropolitan Montréal,Montreal East,45.632,-73.5075,,jaycapfinancial.com,,,,
,,,,H,H1G,QC,Metropolitan Montréal,Montreal North North,45.6109,-73.6211,,jazzfinancial.ca,,,,
,,,,H,H1H,QC,Metropolitan Montréal,Montreal North South,45.5899,-73.6389,,jbcwealth.com,,,,
,,,,H,H2Y,QC,Metropolitan Montréal,Old Montreal,45.5057,-73.555,,jbenefits.com,,,,
,,,,H,H2Z,QC,Metropolitan Montréal,Downtown Montreal Northeast,45.5052,-73.5622,,jcclark.com,,,,
,,,,H,H3A,QC,Metropolitan Montréal,Downtown Montreal North,45.504,-73.5747,,jclfinancialgroup.com,,,,
,,,,H,H3B,QC,Metropolitan Montréal,Downtown Montreal East,45.5005,-73.5684,,jdlfinancial.ca,,,,
,,,,H,H3G,QC,Metropolitan Montréal,Downtown Montreal Southeast,45.4987,-73.5793,,jeffblack.ca,,,,
,,,,H,H3H,QC,Metropolitan Montréal,Downtown Montreal South & West,45.5009,-73.5877,,jeffmccartney.ca,,,,
,,,,H,H3X,QC,Metropolitan Montréal,Hampstead,45.4819,-73.6421,,jeremiahfinancial.com,,,,
,,,,H,H3Y,QC,Metropolitan Montréal,Westmount West,45.4876,-73.6045,,jfl.ca,,,,
,,,,H,H3Z,QC,Metropolitan Montréal,Westmount East,45.4825,-73.5933,,jflglobal.com,,,,
,,,,H,H4W,QC,Metropolitan Montréal,CÃ´te-Saint-Luc West,45.47,-73.6686,,jillmbock.com,,,,
,,,,H,H4X,QC,Metropolitan Montréal,Montreal West,45.4529,-73.6492,,jillsing.ca,,,,
,,,,H,H9J,QC,Metropolitan Montréal,Kirkland,45.4501,-73.8659,,jimtodd.ca,,,,
,,,,H,H9P,QC,Metropolitan Montréal,Dorval Outskirts,45.4679,-73.7748,,jitneytrade.com,,,,
,,,,H,H9R,QC,Metropolitan Montréal,Pointe-Claire,45.4487,-73.8167,,jjneely.com,,,,
,,,,H,H9W,QC,Metropolitan Montréal,Beaconsfield,45.4334,-73.8659,,jkfp.ca,,,,
,,,,J,J0X,QC,Western Quebec,Outaouais-Sud (Thurso),46.307,-76.7653,,jmins.com,,,,
,,,,J,J8N,QC,Western Quebec,Val-des-Monts,45.6501,-75.666,,jobiwong.com,,,,
,,,,J,J9B,QC,Western Quebec,Chelsea,45.5001,-75.7827,,john-rocheleau.com,,,,
,,,,J,J9E,QC,Western Quebec,Maniwaki,46.3834,-75.966,,johndoehler.ca,,,,
,,,,J,J0Z,QC,Western Quebec,Abitibi-TÃ©miscamingue-Ouest (Guigues),47.8626,-78.824,,johnkarn.ca,,,,
,,,,J,J9P,QC,Western Quebec,Val-d'Or,48.1002,-77.7828,,johnkason.com,,,,
,,,,J,J9T,QC,Western Quebec,Amos,48.5669,-78.1162,,jonathanroung.ca,,,,
,,,,J,J9V,QC,Western Quebec,Ville-Marie,47.3334,-79.433,,jpw.ca,,,,
,,,,J,J9Z,QC,Western Quebec,La Sarre,48.8002,-79.1996,,jradecpa.ca,,,,
,,,,G,G0G,QC,Eastern Quebec,CÃ´te-Nord/Anticosti (Schefferville),53.0413,-68.6884,,jredmond.ca,,,,
,,,,G,G4S,QC,Eastern Quebec,Sept-ÃŽles Northwest,50.2713,-66.3751,,jrfin.com,,,,
,,,,G,G5B,QC,Eastern Quebec,Port-Cartier,50.0334,-66.8655,,jruben.com,,,,
,,,,G,G8P,QC,Eastern Quebec,Chibougamau,49.9168,-74.3659,,jsjgroup.com,,,,
,,,,G,G4X,QC,Eastern Quebec,GaspÃ©,48.8334,-64.4819,,julieford.ca,,,,
,,,,G,G5V,QC,Eastern Quebec,Montmagny,46.9804,-70.5549,,jvkgroup.com,,,,
,,,,G,G5X,QC,Eastern Quebec,Beauceville,46.2179,-70.7787,,jvpc.ca,,,,
,,,,G,G5Y,QC,Eastern Quebec,Saint-Georges Central,46.1326,-70.6375,,jzechner.com,,,,
,,,,G,G5Z,QC,Eastern Quebec,Saint-Georges Southeast,46.0642,-70.7118,,k4financial.ca,,,,
,,,,G,G6A,QC,Eastern Quebec,Saint-Georges Northwest,46.1437,-70.6817,,kaiasset.com,,,,
,,,,G,G6E,QC,Eastern Quebec,Sainte-Marie,46.434,-71.0117,,kalminfs.com,,,,
,,,,G,G6G,QC,Eastern Quebec,Thetford Mines,46.0937,-71.3054,,kalogan.ca,,,,
,,,,G,G6V,QC,Eastern Quebec,LÃ©vis North,46.8033,-71.1779,,karencollacutt.com,,,,
,,,,G,G6W,QC,Eastern Quebec,LÃ©vis South,46.7546,-71.22,,kaspardlov.com,,,,
,,,,G,G6Y,QC,Eastern Quebec,LÃ©vis,46.8033,-71.1779,,katstrat.com,,,,
,,,,H,H7N,QC,Metropolitan Montréal,Laval-des-Rapides,45.5501,-73.6992,,kawarthacu.com,,,,
,,,,H,H7R,QC,Metropolitan Montréal,Laval-sur-le-Lac,45.5526,-73.8507,,kbfp.ca,,,,
,,,,J,J0K,QC,Western Quebec,LanaudiÃ¨re-Nord (Saint-Esprit),46.7966,-73.8705,,kcconsultancy.com,,,,
,,,,J,J5M,QC,Western Quebec,Saint-Lin-Laurentides,45.8501,-73.7659,,kdtaxpro.com,,,,
,,,,J,J5T,QC,Western Quebec,Lavaltrie,45.8834,-73.2825,,keatsconnelly.com,,,,
,,,,J,J5X,QC,Western Quebec,L'Ã‰piphanie,45.8501,-73.4825,,keechiu.com,,,,
,,,,J,J5Y,QC,Western Quebec,Repentigny Northeast,45.7774,-73.4252,,kelleyfinancial.ca,,,,
,,,,J,J5Z,QC,Western Quebec,Repentigny West,45.7643,-73.5036,,kennystein.com,,,,
,,,,J,J6A,QC,Western Quebec,Repentigny South,45.7395,-73.4588,,kernaghanpartners.com,,,,
,,,,J,J6V,QC,Western Quebec,Terrebonne East,45.714,-73.5357,,kerrfinancial.ca,,,,
,,,,J,J6W,QC,Western Quebec,Terrebonne Central,45.7064,-73.6178,,kerryriglin.com,,,,
,,,,J,J6X,QC,Western Quebec,Terrebonne Northwest,45.7275,-73.7062,,kevinbrewerfinancial.com,,,,
,,,,J,J6Y,QC,Western Quebec,Terrebonne Southwest,45.7,-73.752,,kevinobrienandassociates.com,,,,
,,,,J,J7K,QC,Western Quebec,Mascouche Extremities,45.77,-73.6049,,kevinroe.ca,,,,
,,,,J,J7L,QC,Western Quebec,Mascouche Central,45.7424,-73.6509,,kewcorp.ca,,,,
,,,,J,J0T,QC,Western Quebec,Laurentides-Nord (Montcalm),46.3002,-74.5855,,keyesfinancial.ca,,,,
,,,,J,J5K,QC,Western Quebec,Saint-Colomban,45.7334,-74.1325,,keytolife.ca,,,,
,,,,J,J5L,QC,Western Quebec,Saint-JÃ©rÃ´me West,45.7987,-74.0727,,kfbfinancial.com,,,,
,,,,J,J7E,QC,Western Quebec,Sainte-ThÃ©rÃ¨se-de-Blainville Central,45.6442,-73.8448,,kfginc.ca,,,,
,,,,J,J7P,QC,Western Quebec,Saint-Eustache Northeast,45.5779,-73.8809,,kindredcu.com,,,,
,,,,J,J7R,QC,Western Quebec,Saint-Eustache Southwest,45.574,-73.94,,kindwealth.ca,,,,
,,,,J,J7Y,QC,Western Quebec,Saint-JÃ©rÃ´me North,45.8058,-74.0165,,kinginsurance.com,,,,
,,,,J,J7Z,QC,Western Quebec,Saint-JÃ©rÃ´me Southeast,45.7788,-73.9829,,kingston.net,,,,
,,,,J,J8A,QC,Western Quebec,Saint-Hippolyte,45.9334,-74.0159,,kingstonmortgagesolutions.com,,,,
,,,,J,J8B,QC,Western Quebec,Sainte-AdÃ¨le,45.9501,-74.1325,,kingwest.com,,,,
,,,,J,J8E,QC,Western Quebec,Mont-Tremblant,46.1949,-74.6264,,kinseyfinancial.ca,,,,
,,,,J,J8H,QC,Western Quebec,Lachute,45.6501,-74.3325,,kirstincarley.com,,,,
,,,,J,J9L,QC,Western Quebec,Mont-Laurier,46.5501,-75.4993,,kkillam.ca,,,,
,,,,J,J0J,QC,Western Quebec,MontÃ©rÃ©gie-Est (Bedford),45.1529,-73.1636,,klassenwealth.ca,,,,
,,,,J,J0L,QC,Western Quebec,MontÃ©rÃ©gie-Nord (Saint-Antoine-Sur-Richelieu),45.1956,-73.5695,,klsfinancial.ca,,,,
,,,,J,J0S,QC,Western Quebec,MontÃ©rÃ©gie-Ouest (Saint-Anicet),45.1082,-74.0451,,kmibrokers.com,,,,
,,,,J,J2G,QC,Western Quebec,Granby Central,45.4046,-72.7202,,knightfinancialservices.com,,,,
,,,,J,J2H,QC,Western Quebec,Granby East,45.3938,-72.7005,,knnincometax.com,,,,
,,,,J,J2J,QC,Western Quebec,Granby West,45.4005,-72.7825,,knowliketrust.ca,,,,
,,,,J,J2K,QC,Western Quebec,Cowansville,45.2001,-72.7491,,kofc.org,,,,
,,,,J,J2L,QC,Western Quebec,Bromont,45.3168,-72.6491,,kootenayinsurance.com,,,,
,,,,J,J2M,QC,Western Quebec,Shefford,45.3501,-72.5658,,koryburstall.com,,,,
,,,,J,J2N,QC,Western Quebec,Farnham,45.2834,-72.9824,,kpmg.ca,,,,
,,,,J,J2R,QC,Western Quebec,Saint-Hyacinthe Northwest,45.6567,-72.9237,,kpmg.com,,,,
,,,,J,J2S,QC,Western Quebec,Saint-Hyacinthe Southwest,45.6139,-72.9912,,kppower.ca,,,,
,,,,J,J2T,QC,Western Quebec,Saint-Hyacinthe East,45.5971,-72.9366,,krp.ca,,,,
,,,,J,J2X,QC,Western Quebec,Saint-Jean-sur-Richelieu East,45.309,-73.219,,krpgroup.com,,,,
,,,,J,J2Y,QC,Western Quebec,Saint-Jean-sur-Richelieu West,45.3114,-73.3556,,ks-finservices.ca,,,,
,,,,J,J3A,QC,Western Quebec,Saint-Jean-sur-Richelieu North,45.3339,-73.2744,,ksk.ca,,,,
,,,,J,J3B,QC,Western Quebec,Saint-Jean-sur-Richelieu Central,45.2832,-73.2792,,ktjfinancial.com,,,,
,,,,J,J3E,QC,Western Quebec,Sainte-Julie,45.5834,-73.3325,,kurtz-associates.ca,,,,
,,,,J,J3G,QC,Western Quebec,Beloeil West,45.5946,-73.2283,,kuryloinsurance.ca,,,,
,,,,J,J3L,QC,Western Quebec,Chambly,45.4501,-73.2825,,kvcapital.ca,,,,
,,,,J,J3M,QC,Western Quebec,Marieville,45.4334,-73.1659,,kwbllp.com,,,,
,,,,J,J3X,QC,Western Quebec,Varennes,45.6834,-73.4325,,kwic.com,,,,
,,,,J,J4B,QC,Western Quebec,Boucherville,45.591,-73.4361,,kwms.ca,,,,
,,,,J,J4P,QC,Western Quebec,Saint-Lambert North,45.5073,-73.5082,,kylandinvestments.com,,,,
,,,,J,J4R,QC,Western Quebec,Saint-Lambert Central,45.4924,-73.5009,,laidlawfinancial.com,,,,
,,,,J,J4S,QC,Western Quebec,Saint-Lambert South,45.481,-73.497,,lakeshoresecurities.ca,,,,
,,,,J,J4W,QC,Western Quebec,Brossard Northwest,45.4674,-73.4832,,lakesidefinancialplanning.ca,,,,
,,,,J,J4X,QC,Western Quebec,Brossard Southwest,45.4455,-73.4841,,lakewoodwealth.ca,,,,
,,,,J,J4Y,QC,Western Quebec,Brossard South,45.4414,-73.4561,,lambefinancial.com,,,,
,,,,J,J4Z,QC,Western Quebec,Brossard Northeast,45.4424,-73.4231,,lampfinancial.com,,,,
,,,,J,J5A,QC,Western Quebec,Saint-Constant,45.3668,-73.5659,,lanagan.com,,,,
,,,,J,J5B,QC,Western Quebec,Delson,45.3668,-73.5492,,landy.ca,,,,
,,,,J,J5C,QC,Western Quebec,Sainte-Catherine,45.4001,-73.5825,,langfordfinancial.ca,,,,
,,,,J,J5R,QC,Western Quebec,La Prairie,45.4168,-73.4992,,lankfinancial.com,,,,
,,,,J,J6J,QC,Western Quebec,ChÃ¢teauguay North,45.3691,-73.7216,,larocquewealthsolutions.ca,,,,
,,,,J,J6K,QC,Western Quebec,ChÃ¢teauguay South,45.3526,-73.7305,,larryhurd.ca,,,,
,,,,J,J6N,QC,Western Quebec,Beauharnois,45.3168,-73.8659,,larryteatero.ca,,,,
,,,,J,J6R,QC,Western Quebec,Mercier,45.3168,-73.7492,,lasby.com,,,,
,,,,J,J6S,QC,Western Quebec,Salaberry-de-Valleyfield North,45.2702,-74.0482,,latchmaninsurance.com,,,,
,,,,J,J6T,QC,Western Quebec,Salaberry-de-Valleyfield South,45.2409,-74.1098,,latimerfinancial.mb.ca,,,,
,,,,J,J7V,QC,Western Quebec,Vaudreuil-Dorion,45.4001,-74.0325,,laubefinancial.ca,,,,
,,,,G,G0P,QC,Eastern Quebec,Centre-du-QuÃ©bec-Est (Saint-ValÃ¨re),46.0119,-71.7199,,laubewealth.com,,,,
,,,,G,G0Z,QC,Eastern Quebec,Centre-du-QuÃ©bec-Nord (Daveluyville),46.179,-72.1569,,lauracpa.ca,,,,
,,,,G,G6L,QC,Eastern Quebec,Plessisville,46.2186,-71.762,,laurentianbank.ca,,,,
,,,,G,G6P,QC,Eastern Quebec,Victoriaville Central,46.0529,-71.9477,,lavorogroup.ca,,,,
,,,,G,G6T,QC,Eastern Quebec,Victoriaville Northwest,46.0828,-71.9728,,lba.ca,,,,
,,,,J,J0A,QC,Western Quebec,Centre-du-QuÃ©bec-Sud (Warwick),45.8382,-71.9542,,lbcwealth.ca,,,,
,,,,J,J0C,QC,Western Quebec,Centre-du-QuÃ©bec-Ouest (Saint-Bonaventure),45.8567,-72.6966,,ldsystems.ca,,,,
,,,,J,J2A,QC,Western Quebec,Drummondville Southeast,45.8152,-72.4027,,learnedly.com,,,,
,,,,J,J2C,QC,Western Quebec,Drummondville Central,45.8893,-72.5055,,learningpartner.ca,,,,
,,,,J,J2E,QC,Western Quebec,Drummondville Northwest,45.9099,-72.5289,,ledgers.com,,,,
,,,,J,J3T,QC,Western Quebec,Nicolet,46.2168,-72.6158,,legaciesfinancial.com,,,,
,,,,G,G0B,QC,Eastern Quebec,Cap-aux-Meules,47.4501,-72.9913,,legacy-financial.ca,,,,
,,,,G,G0C,QC,Eastern Quebec,GaspÃ©sie-Sud (New Richmond),48.3429,-65.5961,,legacypartners.ca,,,,
,,,,G,G0E,QC,Eastern Quebec,GaspÃ©sie-Nord (Grande-VallÃ©e),48.9182,-65.3736,,legacywealthcanada.com,,,,
,,,,G,G0H,QC,Eastern Quebec,Manicouagan (Baie-TrinitÃ©),49.3795,-67.8948,,legacywealthmgt.com,,,,
,,,,G,G0J,QC,Eastern Quebec,GaspÃ©sie-Ouest (Causapscal),48.5246,-67.0565,,leifsofinancial.ca,,,,
,,,,G,G0K,QC,Eastern Quebec,Bas-St-Laurent-Est (Sainte-Luce),48.159,-68.1951,,leithwheeler.com,,,,
,,,,G,G0L,QC,Eastern Quebec,Bas-St-Laurent-Ouest (Trois-Pistoles),47.7136,-69.1658,,lentonfinancial.ca,,,,
,,,,G,G0M,QC,Eastern Quebec,RÃ©gion de Beauce (Saint-Prosper-De-Dorchester),45.9718,-70.6565,,leoganda.com,,,,
,,,,G,G0N,QC,Eastern Quebec,ChaudiÃ¨re-Sud (Disraeli),46.0988,-71.1248,,leonardgroup.ca,,,,
,,,,G,G0R,QC,Eastern Quebec,Appalaches (La PocatiÃ¨re),46.798,-70.3288,,lepperfinancial.com,,,,
,,,,G,G0S,QC,Eastern Quebec,ChaudiÃ¨re-Nord (Saint-Joseph-De-Beauce),46.4526,-71.4397,,lesterfinancial.com,,,,
,,,,G,G0T,QC,Eastern Quebec,Le Fjord (Forestville),49.0143,-69.6231,,levesquewealthplanning.com,,,,
,,,,G,G0V,QC,Eastern Quebec,Saguenay-Lac-St-Jean (Alouette),50.1719,-70.6283,,levinefinancialgroup.com,,,,
,,,,G,G0W,QC,Eastern Quebec,RÃ©gion de Mistassini (Chambord),49.834,-72.2623,,lexcapital.ca,,,,
,,,,G,G0Y,QC,Eastern Quebec,L'Erable (Nantes),45.6242,-71.0191,,leystone.com,,,,
,,,,G,G1B,QC,Eastern Quebec,Beauport North,46.9263,-71.2258,,lfpg.ca,,,,
,,,,G,G1C,QC,Eastern Quebec,Beauport Central,46.8801,-71.196,,lfsg.ca,,,,
,,,,G,G1E,QC,Eastern Quebec,Beauport South,46.8588,-71.192,,lhfinancial.ca,,,,
,,,,G,G1G,QC,Eastern Quebec,Jean-Talon Southeast,46.8765,-71.2839,,lhg-inc.com,,,,
,,,,G,G1H,QC,Eastern Quebec,Charlesbourg South,46.8528,-71.2573,,liabs.ca,,,,
,,,,G,G1V,QC,Eastern Quebec,Sainte-Foy Northeast,46.7823,-71.2882,,libertyiim.com,,,,
,,,,G,G1W,QC,Eastern Quebec,Sainte-Foy Southeast,46.7589,-71.298,,libra-investments.com,,,,
,,,,G,G1X,QC,Eastern Quebec,Sainte-Foy West,46.7749,-71.3344,,libro.ca,,,,
,,,,G,G1Y,QC,Eastern Quebec,Cap-Rouge,46.7507,-71.3562,,lideresadvisors.com,,,,
,,,,G,G2A,QC,Eastern Quebec,Loretteville North,46.8751,-71.392,,lifeandlegacy.ca,,,,
,,,,G,G2B,QC,Eastern Quebec,Loretteville South,46.8505,-71.3357,,lifecoachfinancial.com,,,,
,,,,G,G2G,QC,Eastern Quebec,L'Ancienne-Lorette Southwest,46.7903,-71.4157,,lifecycle-financial.ca,,,,
,,,,G,G2L,QC,Eastern Quebec,Charlesbourg North,46.8895,-71.2545,,lifeguidefinancial.com,,,,
,,,,G,G2M,QC,Eastern Quebec,Jean-Talon Northeast,46.922,-71.3056,,lifeinc.ca,,,,
,,,,G,G2N,QC,Eastern Quebec,Jean-Talon West,46.9137,-71.3398,,lifelegacywealth.com,,,,
,,,,G,G3A,QC,Eastern Quebec,St-Augustin-De-Desmaures,46.7406,-71.4513,,lifeplanfinancial.ca,,,,
,,,,G,G3E,QC,Eastern Quebec,Saint-Ã‰mile,46.8779,-71.3408,,lifeplanfinancial.com,,,,
,,,,G,G3G,QC,Eastern Quebec,Lac-Saint-Charles,46.9242,-71.3958,,lifeplaninvestments.ca,,,,
,,,,G,G3J,QC,Eastern Quebec,Val-BÃ©lair North,46.8603,-71.4752,,lifesjourneyfinancial.ca,,,,
,,,,G,G3K,QC,Eastern Quebec,Val-BÃ©lair South,46.8315,-71.4429,,lifestagesfinancial.ca,,,,
,,,,G,G3L,QC,Eastern Quebec,Saint-Raymond,47.2374,-71.8763,,lifestageswealthmanagement.ca,,,,
,,,,G,G4R,QC,Eastern Quebec,Sept-ÃŽles Southeast,50.8558,-67.0511,,lifestyleprotector.ca,,,,
,,,,G,G4T,QC,Eastern Quebec,Les ÃŽles-De-La-Madeleine,47.3999,-61.7996,,lifetrekfinancialgroup.com,,,,
,,,,G,G4V,QC,Eastern Quebec,Sainte-Anne-Des-Monts,48.9711,-66.3082,,lighthousemoney.ca,,,,
,,,,G,G4Z,QC,Eastern Quebec,Baie-Comeau Northeast,51.0872,-68.632,,lighthouseprivatewealth.ca,,,,
,,,,G,G5C,QC,Eastern Quebec,Baie-Comeau Southwest,50.3474,-69.0411,,lighthousewealth.ca,,,,
,,,,G,G5T,QC,Eastern Quebec,Degelis,47.5473,-68.6431,,lilleyfg.ca,,,,
,,,,G,G6B,QC,Eastern Quebec,Lac-Megantic,45.5834,-70.8823,,lillianculumovic.com,,,,
,,,,G,G6C,QC,Eastern Quebec,Pintendre,46.7701,-71.0906,,limestonefinancial.ca,,,,
,,,,G,G6H,QC,Eastern Quebec,Black Lake,46.07,-71.4393,,limestonewealth.ca,,,,
,,,,G,G6J,QC,Eastern Quebec,Saint-Etienne-De-Lauzon,46.6358,-71.3098,,linkcharity.ca,,,,
,,,,G,G6K,QC,Eastern Quebec,Saint-Redempteur,46.688,-71.3028,,lisazamparo.com,,,,
,,,,G,G6R,QC,Eastern Quebec,Victoriaville South,46.016,-71.9561,,lismarfinancial.ca,,,,
,,,,G,G6S,QC,Eastern Quebec,Victoriaville East,46.0264,-71.8719,,lissom.ca,,,,
,,,,G,G6X,QC,Eastern Quebec,Charny,46.7151,-71.2612,,littleanddavies.com,,,,
,,,,G,G6Z,QC,Eastern Quebec,Saint-Jean-Chrysostome,46.6901,-71.1849,,liuandassociates.com,,,,
,,,,G,G7A,QC,Eastern Quebec,Saint-Nicolas,46.6842,-71.3827,,liveboldly.ca,,,,
,,,,G,G7B,QC,Eastern Quebec,La Baie,48.3398,-70.8893,,liveyourdreamnow.ca,,,,
,,,,G,G7G,QC,Eastern Quebec,Chicoutimi North,48.445,-71.1025,,ljgroup.ca,,,,
,,,,G,G7H,QC,Eastern Quebec,Chicoutimi East,48.4187,-71.0417,,ljscorp.com,,,,
,,,,G,G7J,QC,Eastern Quebec,Chicoutimi West,48.4175,-71.1031,,llf.ca,,,,
,,,,G,G7K,QC,Eastern Quebec,Chicoutimi Southwest,48.3689,-71.1175,,lmadv.ca,,,,
,,,,G,G7N,QC,Eastern Quebec,LaterriÃ¨re,48.2007,-71.1426,,lmfi.ca,,,,
,,,,G,G7S,QC,Eastern Quebec,JonquiÃ¨re Northeast,48.4294,-71.1774,,lockefinancial.com,,,,
,,,,G,G7T,QC,Eastern Quebec,JonquiÃ¨re Southeast,48.3975,-71.1527,,loganwealth.com,,,,
,,,,G,G7X,QC,Eastern Quebec,JonquiÃ¨re Central,48.3199,-71.4149,,londonfp.ca,,,,
,,,,G,G7Y,QC,Eastern Quebec,JonquiÃ¨re Southwest,48.3701,-71.2358,,londonlife.com,,,,
,,,,G,G7Z,QC,Eastern Quebec,JonquiÃ¨re Northwest,48.4381,-71.2642,,longviewassets.com,,,,
,,,,G,G8A,QC,Eastern Quebec,JonquiÃ¨re West,48.4233,-71.3629,,look.ca,,,,
,,,,G,G8G,QC,Eastern Quebec,MÃ©tabetchouan-Lac-a-la-Croix,47.8076,-71.5907,,loomissayles.com,,,,
,,,,G,G8T,QC,Eastern Quebec,Cap-de-la-Madeleine Central and southeast,46.3877,-72.5357,,lornaeastmanfinancial.com,,,,
,,,,G,G8V,QC,Eastern Quebec,Cap-de-la-Madeleine Northeast,46.4098,-72.4908,,louisbourg.net,,,,
,,,,G,G8W,QC,Eastern Quebec,Cap-de-la-Madeleine West,46.4176,-72.6372,,lpfm.ca,,,,
,,,,G,G8Y,QC,Eastern Quebec,Trois-RiviÃ¨res Central,46.3668,-72.6168,,lrhcga.com,,,,
,,,,G,G8Z,QC,Eastern Quebec,Trois-RiviÃ¨res Northeast,46.3458,-72.5716,,lsminsurance.ca,,,,
,,,,G,G9A,QC,Eastern Quebec,Trois-RiviÃ¨res East,46.3695,-72.6789,,lsvasset.com,,,,
,,,,G,G9B,QC,Eastern Quebec,Trois-RiviÃ¨res South,46.316,-72.6833,,ltciconsulting.ca,,,,
,,,,G,G9C,QC,Eastern Quebec,Trois-RiviÃ¨res West,46.3922,-72.6725,,lucbessette.ca,,,,
,,,,G,G9H,QC,Eastern Quebec,Becancour,46.3334,-72.4324,,lumbfinancial.ca,,,,
,,,,G,G9N,QC,Eastern Quebec,Shawinigan Central,46.5564,-72.7198,,lycos.com,,,,
,,,,G,G9P,QC,Eastern Quebec,Shawinigan Southeast,46.5068,-72.7436,,lycosasset.com,,,,
,,,,G,G9R,QC,Eastern Quebec,Shawinigan Northwest,46.6098,-72.8266,,lynsamfinancial.com,,,,
,,,,G,G9T,QC,Eastern Quebec,Grand-MÃ¨re,46.6315,-72.737,,lysanderfunds.com,,,,
